pickup_datetime,lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp,gearTime,HeartTime,GyroTime,RateTime,PressureTime,TempTime
2021-3-23 11:34:11,23.5636,120.478,0.45000000000000007,5,12.745000000000001,7.390000000000001,129.0,20.42,41653,41653,41651,41651,41651,41653
2021-3-23 11:34:15,23.5636,120.47804,1.69,5,12.305,7.215,130.0,20.42,41657,41657,41655,41655,41655,41657
2021-3-23 11:34:20,23.563575,120.4781,1.912,5,11.940000000000001,8.097999999999999,127.0,20.5,41661,41661,41659,41659,41659,41661
2021-3-23 11:34:24,23.5635,120.4781,0.6433333333333333,5,12.370000000000001,8.553333333333333,128.0,20.42,41665,41665,41664,41663,41664,41665
2021-3-23 11:34:28,23.5635,120.4781,0.69,5,12.76,8.3,129.0,20.42,41669,41669,41667,41667,41667,41669
2021-3-23 11:34:32,23.563466666666667,120.4781,0.9766666666666666,5,12.673333333333334,7.426666666666667,128.0,20.5,41673,41673,41671,41671,41671,41673
2021-3-23 11:34:35,23.5635,120.47802,1.19,5,12.63,6.75,130.0,20.5,41674,41674,41674,41674,41674,41674
2021-3-23 11:34:40,23.5629,120.4785,0.4575,5,11.36,9.715,128.0,20.5,41681,41681,41680,41679,41680,41681
2021-3-23 11:34:45,23.56286,120.47854,-0.996,5,12.32,7.858,128.0,20.59,41687,41687,41684,41684,41684,41687
2021-3-23 11:34:50,23.5628,120.4786,-1.7000000000000002,4,12.84,7.583333333333333,129.0,20.68,41691,41691,41689,41689,41689,41691
2021-3-23 11:34:53,23.5628,120.4786,-2.39,4,13.21,7.45,129.0,20.59,41692,41692,41692,41692,41692,41692
2021-3-23 11:34:57,23.562775,120.4786,-0.8499999999999999,4,13.15,6.865,103.0,20.77,41698,41698,41696,41696,41696,41698
2021-3-23 11:35:1,23.5627,120.4786,0.4533333333333336,4,13.263333333333334,8.219999999999999,122.0,20.77,41702,41702,41700,41700,41700,41702
2021-3-23 11:35:4,23.5627,120.4786,1.66,4,13.35,8.68,63.0,20.68,41703,41703,41703,41703,41703,41703
2021-3-23 11:35:7,23.562783333333332,120.47856666666667,-10.13,4,13.47,6.76,63.0,20.59,41706,41706,41706,41706,41706,41706
2021-3-23 11:35:13,23.5622,120.4788,-0.6874999999999996,4,12.9375,7.3425,129.0,20.68,41714,41714,41711,41711,41711,41714
2021-3-23 11:35:16,23.5622,120.4788,2.6966666666666663,4,12.933333333333334,7.753333333333334,128.0,20.77,41717,41717,41715,41715,41715,41717
2021-3-23 11:35:19,23.562233333333335,120.4788,4.75,4,12.98,7.9,128.0,20.77,41718,41718,41718,41718,41718,41718
2021-3-23 11:35:22,23.5621,120.4788,0.7749999999999999,4,12.8,6.92,131.0,21.03,41724,41724,41722,41722,41722,41724
2021-3-23 11:35:27,23.56205,120.47885,1.0733333333333333,4,13.096666666666668,8.006666666666666,103.0,21.03,41728,41728,41726,41726,41726,41728
2021-3-23 11:35:29,23.562,120.4789,1.54,4,13.21,8.93,103.0,21.12,41729,41729,41729,41729,41729,41729
2021-3-23 11:35:35,23.562,120.4789,2.8499999999999996,4,13.9025,7.965000000000001,128.0,21.03,41737,41737,41734,41734,41734,41737
2021-3-23 11:35:38,23.56185,120.47835,3.723333333333333,4,14.223333333333333,7.3566666666666665,76.0,21.03,41740,41740,41738,41738,41738,41740
2021-3-23 11:35:42,23.561674999999997,120.4778,2.215,4,14.08,6.98,129.0,20.85,41743,41743,41741,41741,41741,41743
2021-3-23 11:35:46,23.5616,120.4778,-0.18000000000000005,4,13.75,8.64,98.0,21.12,41747,41747,41745,41745,41745,41747
2021-3-23 11:35:52,23.5616,120.4777,-1.62,4,13.47,6.67,129.0,21.03,41751,41751,41751,41751,41751,41751
2021-3-23 15:4:40,23.5637,120.4779,-0.1399999999999999,1,4.785,14.54,128.0,21.91,54281,54281,54279,54279,54279,54281
2021-3-23 15:4:43,23.5637,120.4779,-0.7949999999999999,1,10.85,12.525,129.0,21.99,54285,54285,54283,54283,54283,54285
2021-3-23 15:4:47,23.5637,120.4779,-0.76,1,14.059999999999999,8.232,128.0,21.99,54289,54289,54287,54287,54287,54289
2021-3-23 15:4:51,23.5637,120.4779,-1.25,1,17.71333333333333,8.565,102.0,21.91,54293,54293,54292,54291,54292,54293
2021-3-23 15:4:55,23.5638,120.47781666666667,-0.4671428571428572,1,19.413333333333334,6.702857142857143,109.0,21.91,54296,54296,54294,54294,54294,54296
2021-3-23 15:5:1,23.5644,120.4774,-0.16999999999999993,1,21.324999999999996,10.63,128.0,21.91,54303,54303,54301,54300,54301,54303
2021-3-23 15:5:3,23.5644,120.47743333333334,-0.64,1,21.15,8.57,128.0,21.91,54302,54302,54302,54302,54302,54302
2021-3-23 15:5:6,23.56445,120.47725,-4.9366666666666665,1,20.296666666666667,5.48,127.0,21.82,54308,54308,54306,54306,54306,54308
2021-3-23 15:5:10,23.5645,120.4772,-3.8099999999999996,1,17.515,4.535,128.0,21.73,54311,54311,54309,54309,54309,54311
2021-3-23 15:5:13,23.5645,120.47715,-2.8200000000000003,1,13.915,5.125,128.0,21.91,54315,54315,54313,54313,54313,54315
2021-3-23 15:5:17,23.564549999999997,120.4771,1.4166666666666665,1,10.799999999999999,10.02,128.0,21.82,54319,54319,54317,54317,54317,54319
2021-3-23 15:5:21,23.5646,120.4771111111111,3.29,6,10.2,11.94,128.0,21.91,54320,54320,54320,54320,54320,54320
2021-3-23 15:5:30,23.56466,120.477,3.185,6,11.002500000000001,19.365,128.0,21.73,54333,54333,54331,54330,54331,54333
2021-3-23 15:5:35,23.5647,120.47696666666667,4.390000000000001,6,11.036666666666667,8.719999999999999,130.0,21.73,54336,54336,54335,54334,54335,54336
2021-3-23 15:5:38,23.5647,120.4769,3.7,6,10.74,9.07,130.0,21.91,54337,54337,54337,54337,54337,54337
2021-3-23 15:5:42,23.564574999999998,120.47705,2.545,6,11.295,9.03,128.0,21.91,54343,54343,54341,54341,54341,54343
2021-3-23 15:5:46,23.564175,120.4775,2.4433333333333334,6,11.51,8.206666666666667,127.0,21.91,54347,54347,54345,54345,54345,54347
2021-3-23 15:5:50,23.5641,120.47754,2.783333333333333,6,11.355,9.573333333333332,128.0,21.91,54352,54352,54351,54350,54351,54352
2021-3-23 15:5:55,23.5641,120.4776,2.1966666666666668,6,10.906666666666666,11.360000000000001,102.0,21.91,54356,54356,54354,54354,54354,54356
2021-3-23 15:5:57,23.5641,120.4776,1.89,6,10.82,12.72,130.0,21.82,54357,54357,54357,54357,54357,54357
2021-3-23 15:6:1,23.5641,120.4776,1.05,6,11.06,22.57,130.0,21.82,54361,54361,54361,54360,54361,54361
2021-3-23 15:6:7,23.56405,120.4777,2.7425,4,11.495000000000001,10.389999999999999,127.0,21.82,54369,54369,54366,54366,54366,54369
2021-3-23 15:6:11,23.564,120.4777,3.73,4,11.24,10.79,131.0,21.82,54370,54370,54370,54370,54370,54370
2021-3-23 15:6:13,23.564,120.4777,0.03,4,12.98,5.94,131.0,21.91,54373,54373,54373,54373,54373,54373
2021-3-23 15:6:18,23.5639,120.47785,1.064,4,13.324,7.603999999999999,102.0,21.82,54379,54379,54377,54377,54377,54379
2021-3-23 15:6:24,23.5634,120.478125,1.142,4,13.408,8.306,128.0,21.82,54385,54385,54382,54382,54382,54385
2021-3-23 15:6:28,23.5634,120.4782,-2.266,4,13.728,8.36,129.0,21.82,54390,54390,54387,54387,54387,54390
2021-3-23 15:6:33,23.563333333333336,120.4782,-0.3074999999999992,4,13.74,18.8625,127.0,21.82,54395,54395,54392,54392,54392,54395
2021-3-23 15:6:36,23.5633,120.4782,1.06,4,13.7325,22.57,127.0,21.73,54396,54396,54396,54395,54396,54396
2021-3-23 15:6:40,23.5633,120.47822000000001,0.706,4,13.278,9.136000000000001,129.0,21.82,54401,54401,54399,54399,54399,54401
2021-3-23 15:6:45,23.5633,120.4783,1.145,4,12.63,9.465,128.0,21.73,54407,54407,54404,54404,54404,54407
2021-3-23 15:6:54,23.5632,120.4783,-1.66,3,13.21,9.59,108.0,21.91,54413,54413,54413,54413,54413,54413
2021-3-23 15:7:0,23.5629,120.4785,-1.3825,3,14.685,8.645,128.0,21.82,54422,54422,54419,54419,54419,54422
2021-3-23 15:7:4,23.562575,120.4787,-2.045,3,15.175,7.66,103.0,21.73,54425,54425,54423,54423,54423,54425
2021-3-23 15:7:8,23.5625,120.4787,-0.645,3,15.1,7.025,129.0,21.91,54429,54429,54427,54427,54427,54429
2021-3-23 15:7:11,23.5625,120.47874,0.88,3,14.785,6.855,128.0,21.91,54433,54433,54431,54431,54431,54433
2021-3-23 15:7:16,23.562483333333333,120.4788,1.125,3,14.7775,6.63,127.0,21.82,54438,54438,54435,54435,54435,54438
2021-3-23 15:7:28,23.5624,120.4788,0.09000000000000008,3,14.88,6.72,128.0,21.73,54449,54449,54447,54447,54447,54449
2021-3-23 15:7:31,23.5624,120.4788,-0.54,3,14.83,6.45,129.0,21.56,54450,54450,54450,54450,54450,54450
2021-3-23 15:7:35,23.562366666666666,120.4788,0.09999999999999998,3,14.399999999999999,7.17,102.0,21.47,54456,54456,54454,54454,54454,54456
2021-3-23 15:7:41,23.5623,120.47876666666667,4.22,3,14.83,6.57,129.0,21.64,54460,54460,54460,54460,54460,54460
2021-3-23 15:7:44,23.562,120.47855,0.91,3,15.235,7.12,129.0,21.73,54465,54465,54465,54464,54465,54465
2021-3-23 15:7:48,23.561149999999998,120.4775,-6.51,3,15.31,6.22,129.0,21.56,54466,54466,54466,54466,54466,54466
2021-3-23 15:7:52,23.561,120.4775,1.8100000000000003,1,16.130000000000003,9.2,127.0,21.64,54474,54474,54471,54471,54471,54474
2021-3-23 15:7:55,23.561,120.4775,2.89,1,16.35,9.99,96.0,21.73,54475,54475,54475,54475,54475,54475
2021-3-23 15:8:0,23.561,120.4774,2.17,1,17.392,5.15,131.0,21.99,54481,54481,54480,54479,54480,54481
2021-3-23 15:8:5,23.5608,120.4771,-7.3100000000000005,1,17.125,12.035,128.0,21.91,54487,54487,54484,54484,54484,54487
2021-3-23 15:8:7,23.5608,120.4771,-3.81,1,17.14,9.77,130.0,21.99,54486,54486,54486,54486,54486,54486
2021-3-23 15:10:14,23.5604,120.4752,1.4083333333333332,6,7.065454545454545,11.2,127,22.26,54615,54615,54613,54613,54613,54615
2021-3-23 15:10:25,23.5604,120.4752,1.0842857142857143,3,12.162857142857144,3.6014285714285714,129,21.82,54626,54626,54625,54624,54625,54626
2021-3-23 15:10:32,23.5604,120.4752,0.030000000000000027,3,14.0,5.2524999999999995,127,21.91,54635,54635,54632,54631,54632,54635
2021-3-23 15:10:36,23.5604,120.4752,-0.46,3,13.855,3.9833333333333334,128,21.73,54637,54637,54636,54635,54636,54637
2021-3-23 15:10:39,23.5606,120.475275,-0.52,1,14.590000000000002,2.79,96,21.73,54640,54640,54639,54639,54639,54640
2021-3-23 15:10:43,23.5612,120.4755,0.92,1,17.075000000000003,4.11,96,21.99,54643,54643,54643,54642,54643,54643
2021-3-23 15:10:47,23.561233333333334,120.47536666666666,-1.58,1,20.516666666666666,2.4366666666666665,127,21.99,54648,54648,54647,54646,54647,54648
2021-3-23 15:10:50,23.5613,120.4753,-2.64,1,21.285999999999998,1.27,129,21.73,54650,54650,54650,54649,54650,54650
2021-3-23 15:10:55,23.5613,120.47526,-2.2560000000000002,1,22.729999999999997,1.074,128,21.73,54657,54657,54655,54654,54655,54657
2021-3-23 15:11:0,23.561339999999998,120.4752,-2.6180000000000003,1,19.25,1.804,96,21.91,54662,54662,54660,54659,54660,54662
2021-3-23 15:11:5,23.5614,120.47515,1.4100000000000001,1,17.203333333333333,3.8733333333333335,129,21.73,54666,54666,54665,54664,54665,54666
2021-3-23 15:11:7,23.561416666666666,120.47508333333333,4.99,1,17.72,4.76,129,21.64,54668,54668,54668,54667,54668,54668
2021-3-23 15:11:13,23.5615,120.47493333333334,-1.69,1,16.0925,6.125,128,21.73,54675,54675,54674,54672,54674,54675
2021-3-23 15:11:16,23.561799999999998,120.47496666666667,-2.5300000000000002,2,14.155000000000001,4.3919999999999995,102,21.82,54678,54678,54676,54676,54676,54678
2021-3-23 15:11:22,23.5624,120.4751,-2.7950000000000004,2,13.219999999999999,3.4124999999999996,128,21.82,54682,54682,54681,54680,54681,54682
2021-3-23 15:11:25,23.5624,120.4751,1.6333333333333333,2,13.06,5.535,102,21.91,54686,54686,54685,54684,54685,54686
2021-3-23 15:11:31,23.5624,120.4751,0.3,6,12.110000000000001,5.01,98,21.91,54691,54691,54691,54690,54691,54691
2021-3-23 15:11:35,23.5625,120.47513333333333,-1.0016666666666667,5,11.123333333333333,6.863333333333333,128,21.82,54697,54697,54696,54695,54696,54697
2021-3-23 15:11:41,23.5625,120.4752,0.30500000000000005,5,11.796666666666667,15.925,128,21.82,54703,54703,54702,54701,54702,54703
2021-3-23 15:11:45,23.5625,120.47522000000001,1.6966666666666665,5,12.104,6.096666666666667,128,21.73,54706,54706,54704,54704,54704,54706
2021-3-23 15:11:50,23.56248,120.4753,2.276,5,11.748,7.436,128,21.82,54711,54711,54710,54709,54710,54711
2021-3-23 15:11:55,23.5624,120.47531666666667,1.0083333333333333,6,11.36,6.721666666666667,78,21.91,54716,54716,54715,54714,54715,54716
2021-3-23 15:12:1,23.56226,120.47554,1.9249999999999998,6,10.796,5.297499999999999,127,21.91,54722,54722,54721,54720,54721,54722
2021-3-23 15:12:6,23.5617,120.4761,2.662,6,11.120000000000001,4.86,96,21.73,54727,54727,54725,54725,54725,54727
2021-3-23 15:12:10,23.5617,120.4761,3.8400000000000003,5,11.528,5.196,96,21.82,54731,54731,54730,54729,54730,54731
2021-3-23 15:12:15,23.5617,120.47613333333334,0.2366666666666667,2,13.686666666666666,6.03,102,21.82,54736,54736,54735,54734,54735,54736
2021-3-23 15:12:18,23.5617,120.4762,0.55,2,14.558,4.53,96,21.82,54738,54738,54738,54737,54738,54738
2021-3-23 15:12:23,23.5618,120.4762,-1.7199999999999998,2,15.325,14.700000000000001,78,21.82,54744,54744,54743,54742,54743,54744
2021-3-23 15:12:27,23.5618,120.4762,4.627142857142857,2,15.22,2.6614285714285715,129,21.91,54748,54748,54747,54746,54747,54748
2021-3-23 15:12:32,23.5618,120.47625,2.913333333333334,2,14.41,2.953333333333333,129,21.82,54755,54755,54754,54752,54754,54755
2021-3-23 15:12:38,23.561860000000003,120.4763,-1.6225,2,13.048,5.8025,129,21.64,54761,54761,54760,54758,54760,54761
2021-3-23 15:12:43,23.562053846153848,120.47642307692307,3.6308333333333334,2,13.038333333333334,3.723333333333333,127,21.56,54765,54765,54764,54763,54764,54765
2021-3-23 15:12:56,23.5629,120.4771,0.45,4,15.704,2.88,130,21.82,54776,54776,54776,54775,54776,54776
2021-3-23 15:13:0,23.5629,120.4772,-1.1425,4,15.915,3.47,102,21.73,54782,54782,54781,54780,54781,54782
2021-3-23 15:13:5,23.562916666666666,120.4772,0.53,2,15.446666666666667,3.7383333333333333,63,21.82,54786,54786,54785,54784,54785,54786
2021-3-23 15:13:11,23.563,120.47721666666666,1.8614285714285714,2,15.31,6.252857142857143,103,21.82,54792,54792,54791,54790,54791,54792
2021-3-23 15:13:17,23.563,120.4773,0.94,2,17.026,18.69,128,21.64,54800,54800,54798,54796,54798,54800
2021-3-23 15:13:22,23.563025,120.4773,-0.021999999999999992,2,16.912,15.620000000000001,129,21.82,54803,54803,54802,54801,54802,54803
2021-3-23 15:13:26,23.5631,120.47735,-2.0175,2,17.18,3.48,128,21.99,54808,54808,54807,54806,54807,54808
2021-3-23 15:13:30,23.563433333333332,120.4776,-4.34,2,19.47,4.6049999999999995,128,22.08,54812,54812,54811,54810,54811,54812
2021-3-23 15:13:36,23.5641,120.478,0.020000000000000018,1,22.75,4.873333333333333,129,21.91,54816,54816,54815,54814,54815,54816
2021-3-23 15:13:37,23.5643,120.477575,-2.3,1,23.8825,1.18,129,21.91,54818,54818,54818,54817,54818,54818
2021-3-23 15:13:41,23.564349999999997,120.47745,-2.4733333333333336,1,24.606666666666666,0.6933333333333334,78,21.82,54823,54823,54822,54821,54822,54823
2021-3-23 15:13:45,23.5644,120.477375,-9.353333333333333,1,21.985,0.7666666666666667,96,21.82,54826,54826,54825,54824,54825,54826
2021-3-23 15:13:49,23.564433333333334,120.4773,-6.295,1,15.213333333333335,1.065,128,21.73,54830,54830,54828,54828,54828,54830
2021-3-23 15:13:52,23.5645,120.4773,-3.21,1,13.198333333333334,1.15,128,21.73,54832,54832,54832,54831,54832,54832
2021-3-23 15:13:57,23.564525,120.47717499999999,0.1316666666666667,6,12.4125,9.705,127,21.64,54840,54840,54838,54837,54838,54840
2021-3-23 15:14:9,23.5646,120.4771,3.66,6,9.967500000000001,7.493333333333334,130,21.82,54852,54852,54850,54849,54850,54852
2021-3-23 15:14:14,23.5646,120.47708333333333,3.1985714285714284,6,10.8,5.682857142857142,127,21.82,54855,54855,54853,54853,54853,54855
2021-3-23 15:14:20,23.5646,120.477,1.5379999999999998,6,10.424000000000001,6.66,127,21.91,54863,54863,54860,54859,54860,54863
2021-3-23 15:14:25,23.56448,120.47714,1.9549999999999998,6,10.475000000000001,7.4025,127,21.91,54866,54866,54865,54864,54865,54866
2021-3-23 15:14:30,23.564,120.4777,1.67,6,10.688571428571429,6.09,127,21.91,54869,54869,54869,54868,54869,54869
2021-3-23 15:14:36,23.564,120.4777,0.3700000000000001,6,10.6525,4.61,130,21.99,54880,54880,54876,54875,54876,54880
2021-3-23 15:14:40,23.564,120.47772,0.5740000000000001,5,10.838,4.728000000000001,67,22.35,54881,54881,54880,54879,54880,54881
2021-3-23 15:14:45,23.564,120.4778,1.39,5,11.357142857142858,5.2,129,22.35,54885,54885,54885,54884,54885,54885
2021-3-23 15:14:52,23.5639,120.4778,0.08600000000000008,5,12.084,3.54,129,22.35,54895,54895,54892,54891,54892,54895
2021-3-23 15:14:56,23.5639,120.47783333333334,-0.030000000000000027,2,11.696,3.684,85,22.26,54898,54898,54897,54896,54897,54898
2021-3-23 15:15:2,23.563866666666666,120.4779,1.43,4,12.093333333333334,5.654999999999999,121,22.35,54903,54903,54902,54901,54902,54903
2021-3-23 15:15:5,23.5638,120.4779,0.10999999999999999,4,12.445,3.6325000000000003,129,22.17,54905,54905,54904,54904,54904,54905
2021-3-23 15:15:9,23.5633,120.47823333333334,-0.754,4,12.600000000000001,4.332,103,22.26,54910,54910,54908,54908,54908,54910
2021-3-23 15:15:12,23.563280000000002,120.4783,0.38,4,13.1325,3.84,130,22.17,54913,54913,54913,54912,54913,54913
2021-3-23 15:15:17,23.5632,120.4783,-0.425,4,13.582,3.8675,129,22.17,54918,54918,54917,54916,54917,54918
2021-3-23 15:15:22,23.5632,120.4783,-0.8675,4,12.9625,4.46,128,22.26,54924,54924,54921,54921,54921,54924
2021-3-23 15:15:26,23.56318,120.4783,-1.7933333333333334,4,12.456,4.9366666666666665,65,22.35,54927,54927,54925,54925,54925,54927
2021-3-23 15:15:31,23.5631,120.47831428571429,-3.0771428571428574,4,12.571428571428571,4.731428571428571,58,22.26,54932,54932,54931,54930,54931,54932
2021-3-23 15:15:38,23.5631,120.4784,0.24666666666666667,3,13.358333333333334,29.973333333333333,96,22.17,54942,54942,54938,54937,54938,54942
2021-3-23 15:15:44,23.56282,120.47856,-0.10400000000000004,3,13.932,27.590000000000003,129,21.99,54946,54946,54944,54943,54944,54946
2021-3-23 15:15:49,23.5624,120.4788,1.8775,3,14.265,4.05,127,21.91,54950,54950,54949,54948,54949,54950
2021-3-23 15:15:53,23.562375,120.4788,7.705,3,14.405000000000001,3.2824999999999998,109,21.82,54954,54954,54953,54952,54953,54954
2021-3-23 15:15:57,23.5623,120.4788,1.5575,3,14.77,3.04,96,21.73,54958,54958,54957,54956,54957,54958
2021-3-23 15:16:1,23.5623,120.4788,1.934,3,14.744,3.2939999999999996,128,21.91,54962,54962,54961,54960,54961,54962
2021-3-23 15:16:5,23.56225,120.4788,1.32,3,14.485,4.1025,127,22.08,54967,54967,54966,54965,54966,54967
2021-3-23 15:16:9,23.5622,120.4788,1.8539999999999999,3,14.512,3.348,68,21.99,54971,54971,54970,54969,54970,54971
2021-3-23 15:16:15,23.5622,120.4788,0.38,3,14.7025,4.335,54,21.91,54977,54977,54975,54974,54975,54977
2021-3-23 15:16:19,23.562175,120.4788,0.15,3,14.695,4.0875,127,21.82,54980,54980,54979,54978,54979,54980
2021-3-23 15:16:23,23.5621,120.4788,1.29,3,14.68,3.12,54,21.73,54984,54984,54983,54982,54983,54984
2021-3-23 15:17:45,23.5604,120.4767,-2.64,1,7.922000000000001,9.383333333333333,128,22.35,55066,55066,55064,55064,55064,55066
2021-3-23 15:17:49,23.5604,120.4767,-1.995,1,13.275,6.22,132,22.35,55071,55071,55070,55069,55070,55071
2021-3-23 15:17:54,23.5604,120.4767,-1.3533333333333333,1,15.61,4.8100000000000005,128,22.08,55075,55075,55074,55073,55074,55075
2021-3-23 15:17:57,23.5604,120.4767,-3.34,2,15.823333333333334,1.45,128,21.82,55077,55077,55077,55076,55077,55077
2021-3-23 15:18:0,23.5604,120.4767,-2.3699999999999997,2,15.474285714285715,2.47625,128,21.82,55080,55080,55079,55079,55079,55080
2021-3-23 15:18:6,23.560133333333333,120.47646666666667,-0.8124999999999999,1,15.925,3.7625,128,21.82,55088,55088,55087,55086,55087,55088
2021-3-23 15:18:12,23.5596,120.476,0.675,1,17.07,4.2275,122,21.91,55092,55092,55091,55090,55091,55092
2021-3-23 15:18:14,23.5596,120.4759,-0.06,1,17.832,2.63,130,21.82,55095,55095,55095,55094,55095,55095
2021-3-23 15:18:20,23.5596,120.47587142857142,-0.6487499999999999,1,18.39,2.5875,129,21.91,55102,55102,55099,55099,55099,55102
2021-3-23 15:18:27,23.5596,120.4757,-2.0300000000000002,1,18.67,2.3233333333333333,128,21.99,55111,55111,55107,55106,55107,55111
2021-3-23 15:18:31,23.5596,120.4757,-6.87,1,17.79,1.28,129,21.99,55114,55114,55113,55111,55113,55114
2021-3-23 15:18:35,23.5596,120.47568,-4.35,1,14.942,4.293333333333334,127,21.99,55116,55116,55114,55114,55114,55116
2021-3-23 15:18:40,23.5596,120.4756,0.6883333333333332,1,11.959999999999999,9.636666666666667,122,22.08,55121,55121,55120,55119,55120,55121
2021-3-23 15:18:46,23.5596,120.47555,1.24,3,15.65,5.616,128,21.91,55128,55128,55126,55125,55126,55128
2021-3-23 15:18:50,23.56002,120.47532,0.8400000000000001,3,16.495,4.02,102,21.82,55133,55133,55131,55130,55131,55133
2021-3-23 15:18:55,23.560325000000002,120.4752,-0.34750000000000003,3,16.585,3.6875,96,21.91,55136,55136,55135,55134,55135,55136
2021-3-23 15:18:59,23.5604,120.47522000000001,0.188,3,16.304000000000002,4.4559999999999995,128,21.73,55140,55140,55139,55138,55139,55140
2021-3-23 15:19:4,23.560466666666667,120.4753,0.40000000000000013,3,15.8,4.07,127,21.56,55146,55146,55144,55143,55144,55146
