lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp,Time
2.355605999999999867e+01,1.204797808049999901e+02,6.526694915254237506e-01,3.000000000000000000e+00,1.045663000000000009e+00,7.256291390728477175e+00,5.454661016949152241e+01,3.509067796610169410e+01,4.002938700000000000e+07
2.355605999999999867e+01,1.204797853049999929e+02,7.372936660268714082e-01,3.000000000000000000e+00,1.090362999999999971e+00,6.858940397350993479e+00,5.899576271186440835e+01,3.514616490891658884e+01,4.002968700000000000e+07
2.355605999999999867e+01,1.204797898049999958e+02,1.010806142034548882e+00,5.000000000000000000e+00,1.135062999999999933e+00,5.809584415584415851e+00,6.238562596599690835e+01,3.508863854266538596e+01,4.002998700000000000e+07
2.355607712999999848e+01,1.204797857400000112e+02,1.284318618042226579e+00,5.000000000000000000e+00,1.179762999999999895e+00,4.897896103896103526e+00,5.624188562596599894e+01,3.503111217641419017e+01,4.003028700000000000e+07
2.355607412999999895e+01,1.204797917400000102e+02,1.557831094049904053e+00,5.000000000000000000e+00,1.224463000000000079e+00,3.986207792207792089e+00,5.009814528593508243e+01,3.497358581016299439e+01,4.003058700000000000e+07
2.355607112999999941e+01,1.204797977400000093e+02,1.438139784946236510e+00,5.000000000000000000e+00,1.269163000000000041e+00,3.193478260869565322e+00,4.395440494590417302e+01,3.495951612903225936e+01,4.003088700000000000e+07
2.355604999999999905e+01,1.204798218699999950e+02,1.001043010752688200e+00,5.000000000000000000e+00,1.416297500000000209e+00,3.220938215102974844e+00,3.781066460587325651e+01,3.497564516129032341e+01,4.003118700000000000e+07
2.355604999999999905e+01,1.204798248699999874e+02,5.639462365591398907e-01,5.000000000000000000e+00,1.444047500000000150e+00,3.248398169336384367e+00,3.166692426584235065e+01,3.499177419354838747e+01,4.003148700000000000e+07
2.355604999999999905e+01,1.204798278699999940e+02,1.268494623655913589e-01,5.000000000000000000e+00,1.471797500000000092e+00,3.275858123569793889e+00,2.552318392581143769e+01,3.500790322580645153e+01,4.003178700000000000e+07
2.355604999999999905e+01,1.204798308699999865e+02,-3.102473118279569508e-01,5.000000000000000000e+00,1.499547500000000255e+00,3.303318077803203856e+00,1.937944358578052118e+01,3.502403225806451559e+01,4.003208700000000000e+07
2.355604999999999905e+01,1.204798338699999931e+02,-7.473440860215057047e-01,5.000000000000000000e+00,1.527297500000000197e+00,3.330778032036613379e+00,1.323570324574961177e+01,3.504016129032257965e+01,4.003238700000000000e+07
2.355604999999999905e+01,1.204798368699999997e+02,-8.698267564966313259e-01,5.000000000000000000e+00,1.555047500000000138e+00,3.807377049180328044e+00,2.563690476190475920e+01,3.503871745419478856e+01,4.003268700000000000e+07
2.355604999999999905e+01,1.204798398699999922e+02,-4.165062560153993676e-01,5.000000000000000000e+00,1.582797500000000079e+00,5.331967213114753967e+00,4.972312083729781307e+01,3.500978784956605239e+01,4.003298700000000000e+07
2.355604999999999905e+01,1.204798257400000097e+02,3.681424446583236865e-02,5.000000000000000000e+00,1.561726999999999865e+00,6.856557377049179891e+00,5.743006660323501933e+01,3.498085824493732332e+01,4.003328700000000000e+07
2.355604999999999905e+01,1.204798317400000087e+02,4.901347449470645490e-01,5.000000000000000000e+00,1.598026999999999864e+00,8.381147540983606703e+00,6.513701236917222559e+01,3.495192864030858715e+01,4.003358700000000000e+07
2.355604999999999905e+01,1.204798377400000078e+02,1.331111111111111134e+00,5.000000000000000000e+00,1.634326999999999863e+00,8.569687499999998792e+00,7.284395813510941764e+01,3.495000000000000284e+01,4.003388700000000000e+07
2.355605906499999946e+01,1.204798709349999939e+02,2.220000000000000195e+00,5.000000000000000000e+00,1.803882499999999833e+00,8.510028409090908852e+00,6.525714285714285268e+01,3.495000000000000284e+01,4.003418700000000000e+07
2.355605756499999970e+01,1.204798724349999901e+02,1.697521613832853049e+00,5.000000000000000000e+00,1.818132499999999707e+00,7.881383285302593578e+00,5.497142857142857508e+01,3.495000000000000284e+01,4.003448700000000000e+07
2.355605606499999993e+01,1.204798739349999863e+02,1.513238231098430919e+00,5.000000000000000000e+00,1.832382499999999803e+00,3.371781326781326804e+00,5.088319088319088479e+01,3.493142857142857594e+01,4.003478700000000000e+07
2.355605456500000017e+01,1.204798754349999967e+02,3.631640513552068850e+00,5.000000000000000000e+00,1.846632499999999899e+00,5.299299754299754639e+00,5.526857142857142691e+01,3.488857142857143145e+01,4.003508700000000000e+07
2.355605306500000040e+01,1.204798769349999930e+02,5.569285714285713951e+00,5.000000000000000000e+00,1.860882499999999773e+00,7.226818181818182474e+00,6.469714285714286461e+01,3.485000000000000142e+01,4.003538700000000000e+07
2.355605156500000064e+01,1.204798784349999892e+02,4.497857142857142776e+00,5.000000000000000000e+00,1.875132499999999869e+00,6.970400000000000595e+00,7.384593437945791550e+01,3.485000000000000142e+01,4.003568700000000000e+07
2.355605006499999732e+01,1.204798799349999996e+02,3.426428571428571157e+00,5.000000000000000000e+00,1.889382499999999965e+00,6.010400000000000631e+00,6.229101283880171280e+01,3.485000000000000142e+01,4.003598700000000000e+07
2.355603999999999942e+01,1.204798557399999908e+02,2.252765957446808631e+00,5.000000000000000000e+00,1.801709000000000227e+00,5.509957446808511072e+00,5.073609129814551011e+01,3.485000000000000142e+01,4.003628700000000000e+07
